,business_code,cust_number,name_customer,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,y_pred_days,predicted_clear_date,age_bin
8251,U001,0200020431,DEC co,2020.0,1930681851.0,2020-03-21,20200321,20200321,2020-04-08,USD,RV,1.0,,3339.98,20200316.0,NAM4,1930681851.0,1,-8 days,2020-03-31,0-15 days
8252,U001,0200769623,WAL-MAR co,2020.0,1930777050.0,2020-04-12,20200411,20200412,2020-04-27,USD,RV,1.0,,1329.19,20200412.0,NAH4,1930777050.0,1,0 days,2020-04-27,0-15 days
8253,U001,0200769623,WAL-MAR foundation,2020.0,1930675619.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,29556.46,20200320.0,NAH4,1930675619.0,1,-4 days,2020-03-31,0-15 days
8254,U001,0200762301,C&S WH co,2020.0,1930759302.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,10916.97,20200408.0,NAC6,1930759302.0,1,0 days,2020-04-23,0-15 days
8255,U001,0200353024,DECA llc,2020.0,1930811821.0,2020-04-22,20200422,20200422,2020-05-09,USD,RV,1.0,,5422.84,20200416.0,NAM4,1930811821.0,1,-1 days,2020-05-08,0-15 days
8256,U001,0200758883,PERFOR us,2020.0,1930735268.0,2020-04-03,20200402,20200403,2020-04-18,USD,RV,1.0,,43468.52,20200403.0,NAA8,1930735268.0,1,-3 days,2020-04-15,0-15 days
8257,U001,0200752302,KROGER in,2020.0,1930731921.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,137738.81,20200402.0,NAA8,1930731921.0,1,6 days,2020-04-23,0-15 days
8258,U001,0200797452,US  corp,2020.0,1930605251.0,2020-03-04,20200305,20200304,2020-03-19,USD,RV,1.0,,2972.96,20200304.0,NAA8,1930605251.0,1,3 days,2020-03-22,0-15 days
8259,U001,0200792293,UNIFIE in,2020.0,1930652384.0,2020-03-15,20200314,20200315,2020-03-30,USD,RV,1.0,,172049.59,20200315.0,NAA8,1930652384.0,1,24 days,2020-04-23,15-30 days
8260,U001,0200772670,ASSOCIAT us,2020.0,1930604942.0,2020-03-04,20200305,20200304,2020-03-19,USD,RV,1.0,,630.27,20200304.0,NAU5,1930604942.0,1,1 days,2020-03-20,0-15 days
8261,U001,0200253680,SCHWANS corporation,2020.0,1930838625.0,2020-04-28,20200429,20200428,2020-05-13,USD,RV,1.0,,6810.0,20200428.0,NAA8,1930838625.0,1,0 days,2020-05-13,0-15 days
8262,U001,0200707822,PUBLI ,2020.0,1930791344.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,123000.1,20200415.0,NAA8,1930791344.0,1,2 days,2020-05-02,0-15 days
8263,U001,0200794332,COST ,2020.0,1930803221.0,2020-04-22,20200420,20200422,2020-05-07,USD,RV,1.0,,17313.65,20200422.0,NAAX,1930803221.0,1,-1 days,2020-05-06,0-15 days
8264,CA02,0140104340,COLABOR  trust,2020.0,2960629437.0,2020-04-20,20200420,20200420,2020-05-02,CAD,RV,1.0,,74767.08,20200422.0,CA10,2960629437.0,1,15 days,2020-05-17,0-15 days
8265,U001,200797452,US  corporation,2020.0,1930740264.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,1145.6,20200403.0,NAA8,1930740264.0,1,2 days,2020-04-20,0-15 days
8266,U001,0200729942,SA us,2020.0,1930824569.0,2020-04-24,20200424,20200424,2020-05-09,USD,RV,1.0,,19400.57,20200424.0,NAA8,1930824569.0,1,1 days,2020-05-10,0-15 days
8267,U001,0200770677,KRAS corp,2020.0,1930799004.0,2020-04-19,20200417,20200419,2020-05-04,USD,RV,1.0,,8755.48,20200419.0,NAA8,1930799004.0,1,0 days,2020-05-04,0-15 days
8268,U001,0200769623,WAL-MAR foundation,2020.0,1930576684.0,2020-03-01,20200229,20200301,2020-03-16,USD,RV,1.0,,1282.86,20200301.0,NAH4,1930576684.0,1,-4 days,2020-03-12,0-15 days
8269,U001,0200762301,C&S WH co,2020.0,1930768612.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,8894.98,20200409.0,NAC6,1930768612.0,1,-1 days,2020-04-23,0-15 days
8270,U001,0200705742,DOT corporation,2020.0,1930648375.0,2020-03-13,20200314,20200313,2020-04-02,USD,RV,1.0,,4634.03,20200313.0,NAD1,1930648375.0,1,-6 days,2020-03-27,0-15 days
8271,U001,0200729290,KROGER corp,2020.0,1930693660.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,14470.94,20200325.0,NAA8,1930693660.0,1,0 days,2020-04-09,0-15 days
8272,U001,0200762301,C&S WH us,2020.0,1930731647.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,99020.24,20200402.0,NAC6,1930731647.0,1,1 days,2020-04-18,0-15 days
8273,U001,0200769623,WAL-MAR in,2020.0,1930823276.0,2020-04-25,20200424,20200425,2020-05-10,USD,RV,1.0,,45565.06,20200425.0,NAH4,1930823276.0,1,-4 days,2020-05-06,0-15 days
8274,U001,0200559683,JACMAR ,2020.0,1930768362.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,16352.11,20200409.0,NAA8,1930768362.0,1,3 days,2020-04-27,0-15 days
8275,CA02,0140104423,METRO  us,2020.0,2960625919.0,2020-03-31,20200331,20200331,2020-04-12,CAD,RV,1.0,,24290.69,20200402.0,CA10,2960625919.0,1,3 days,2020-04-15,0-15 days
8276,U001,0200799367,MCL llc,2020.0,1930584832.0,2020-03-03,20200229,20200303,2020-03-18,USD,RV,1.0,,32561.01,20200303.0,NAA8,1930584832.0,1,0 days,2020-03-18,0-15 days
8277,U001,0200762301,C&S WH in,2020.0,1930690806.0,2020-03-23,20200324,20200323,2020-04-07,USD,RV,1.0,,114681.79,20200323.0,NAC6,1930690806.0,1,4 days,2020-04-11,0-15 days
8278,U001,0200769623,WAL-MAR systems,2020.0,1930717763.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,14896.66,20200329.0,NAH4,1930717763.0,1,-4 days,2020-04-09,0-15 days
8279,U001,0200769623,WAL-MAR ,2020.0,1930849880.0,2020-05-02,20200502,20200502,2020-05-17,USD,RV,1.0,,8969.1,20200502.0,NAH4,1930849880.0,1,-4 days,2020-05-13,0-15 days
8280,CA02,0140104409,LOB trust,2020.0,2960626431.0,2020-04-04,20200404,20200404,2020-04-21,CAD,RV,1.0,,63913.2,20200411.0,CA10,2960626431.0,1,2 days,2020-04-23,0-15 days
8281,U001,0200769623,WAL-MAR corporation,2020.0,1930862936.0,2020-05-06,20200506,20200506,2020-05-21,USD,RV,1.0,,45765.55,20200506.0,NAH4,1930862936.0,1,-3 days,2020-05-18,0-15 days
8282,U001,0200769623,WAL-MAR co,2020.0,1930828566.0,2020-04-27,20200427,20200427,2020-05-12,USD,RV,1.0,,6532.6,20200427.0,NAH4,1930828566.0,1,-2 days,2020-05-10,0-15 days
8283,U001,0200712187,SPAR co,2020.0,1930831023.0,2020-04-27,20200427,20200427,2020-05-12,USD,RV,1.0,,74510.15,20200427.0,NAA8,1930831023.0,1,0 days,2020-05-12,0-15 days
8284,U001,0200769623,WAL-MAR co,2020.0,1930710529.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,20243.85,20200327.0,NAH4,1930710529.0,1,-4 days,2020-04-07,0-15 days
8285,U001,0200794332,COST corporation,2020.0,1930748641.0,2020-04-07,20200404,20200407,2020-04-22,USD,RV,1.0,,34676.16,20200407.0,NAAX,1930748641.0,1,3 days,2020-04-25,0-15 days
8286,U001,0200555117,BURR associates,2020.0,1930633986.0,2020-03-14,20200311,20200314,2020-03-29,USD,RV,1.0,,102534.82,20200314.0,NAA8,1930633986.0,1,23 days,2020-04-21,15-30 days
8287,U001,CCCA02,KRAFT  corporation,2020.0,1930586733.0,2020-03-03,20200302,20200303,2020-04-07,USD,RV,1.0,,14586.7,20200303.0,NAG2,1930586733.0,1,11 days,2020-04-18,0-15 days
8288,U001,0200779719,FOOD 4 us,2020.0,1930610695.0,2020-03-08,20200307,20200308,2020-03-23,USD,RV,1.0,,14923.09,20200308.0,NAA8,1930610695.0,1,0 days,2020-03-23,0-15 days
8289,U001,0200769623,WAL-MAR us,2020.0,1930830038.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,36433.18,20200428.0,NAH4,1930830038.0,1,-4 days,2020-05-09,0-15 days
8290,U001,0200705742,DOT ,2020.0,1930624268.0,2020-03-09,20200309,20200309,2020-04-10,USD,RV,1.0,,50779.13,20200309.0,NA32,1930624268.0,1,-7 days,2020-04-03,0-15 days
8291,U001,200777735,NASH  in,2020.0,1930751124.0,2020-04-06,20200405,20200406,2020-04-21,USD,RV,1.0,,32481.46,20200406.0,NAA8,1930751124.0,1,1 days,2020-04-22,0-15 days
8292,U001,0200769623,WAL-MAR associates,2020.0,1930768547.0,2020-04-10,20200409,20200410,2020-04-25,USD,RV,1.0,,94688.22,20200410.0,NAH4,1930768547.0,1,-4 days,2020-04-21,0-15 days
8293,U001,0100035971,BON  corp,2020.0,1930802888.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,29152.11,20200420.0,NAA8,1930802888.0,1,3 days,2020-05-08,0-15 days
8294,U001,0200759878,SA associates,2020.0,1930691712.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,32288.83,20200325.0,NAH4,1930691712.0,1,0 days,2020-04-09,0-15 days
8295,U001,0200769623,WAL-MAR ,2020.0,1930576628.0,2020-02-28,20200227,20200228,2020-03-14,USD,RV,1.0,,10389.86,20200228.0,NAH4,1930576628.0,1,-3 days,2020-03-11,0-15 days
8296,U001,0200707822,PUBLI llc,2020.0,1930653023.0,2020-03-14,20200314,20200314,2020-03-29,USD,RV,1.0,,94816.9,20200314.0,NAA8,1930653023.0,1,4 days,2020-04-02,0-15 days
8297,U001,0200761734,H E BUT trust,2020.0,1930790924.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,55189.99,20200415.0,NAA8,1930790924.0,1,-1 days,2020-04-29,0-15 days
8298,U001,0200769623,WAL-MAR trust,2020.0,1930652934.0,2020-03-15,20200314,20200315,2020-03-30,USD,RV,1.0,,132.23,20200315.0,NAH4,1930652934.0,1,-1 days,2020-03-29,0-15 days
8299,U001,0200858049,GEOR ,2020.0,1930783124.0,2020-04-13,20200414,20200413,2020-04-28,USD,RV,1.0,,4964.4,20200413.0,NAA8,1930783124.0,1,1 days,2020-04-29,0-15 days
8300,U001,0200777735,NASH  corporation,2020.0,1930717882.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,3083.13,20200330.0,NAA8,1930717882.0,1,-1 days,2020-04-13,0-15 days
8301,U001,0200739006,AL us,2020.0,1930781193.0,2020-04-02,20200413,20200402,2020-04-17,USD,RV,1.0,,12153.73,20200402.0,NAA8,1930781193.0,1,0 days,2020-04-17,0-15 days
8302,U001,200772670,ASSOCIAT systems,2020.0,1930708839.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,982.6,20200326.0,NAU5,1930708839.0,1,-2 days,2020-04-08,0-15 days
8303,U001,0200772670,ASSOCIAT foundation,2020.0,1930813571.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,48628.61,20200423.0,NAU5,1930813571.0,1,3 days,2020-05-11,0-15 days
8304,U001,0200706844,WINC systems,2020.0,1930831760.0,2020-04-29,20200428,20200429,2020-05-14,USD,RV,1.0,,7764.61,20200429.0,NAA8,1930831760.0,1,0 days,2020-05-14,0-15 days
8305,U001,0200772670,ASSOCIAT llc,2020.0,1930751367.0,2020-04-06,20200405,20200406,2020-04-21,USD,RV,1.0,,47993.94,20200406.0,NAU5,1930751367.0,1,0 days,2020-04-21,0-15 days
8306,U001,0200769623,WAL-MAR co,2020.0,1930698470.0,2020-03-26,20200325,20200326,2020-04-10,USD,RV,1.0,,14024.57,20200326.0,NAH4,1930698470.0,1,-1 days,2020-04-09,0-15 days
8307,U001,0200755701,ASSOCI in,2020.0,1930715076.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,45971.05,20200329.0,NAA8,1930715076.0,1,2 days,2020-04-15,0-15 days
8308,U001,0200704858,WAKE corp,2020.0,1930605257.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,126923.28,20200306.0,NAA8,1930605257.0,1,-3 days,2020-03-18,0-15 days
8309,U001,0200743996,STATER  foundation,2020.0,1930730197.0,2020-04-02,20200401,20200402,2020-04-17,USD,RV,1.0,,55872.29,20200402.0,NAA8,1930730197.0,1,7 days,2020-04-24,0-15 days
8310,U001,0200780383,MEIJ systems,2020.0,1930761456.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,131040.56,20200408.0,NAA8,1930761456.0,1,6 days,2020-04-29,0-15 days
8311,U001,0200782001,GORDO associates,2020.0,1930597937.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,28610.08,20200304.0,NAD1,1930597937.0,1,1 days,2020-03-25,0-15 days
8312,U001,0200803720,DEC us,2020.0,1930872528.0,2020-05-07,20200507,20200507,2020-05-24,USD,RV,1.0,,995.68,20200501.0,NAM4,1930872528.0,1,-6 days,2020-05-18,0-15 days
8313,U001,0200726979,BJ'S  in,2020.0,1930700621.0,2020-03-23,20200325,20200323,2020-04-07,USD,RV,1.0,,637.4,20200323.0,NAA8,1930700621.0,1,0 days,2020-04-07,0-15 days
8314,U001,0200769623,WAL-MAR trust,2020.0,1930850951.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,375.44,20200503.0,NAH4,1930850951.0,1,-3 days,2020-05-15,0-15 days
8315,CA02,0140104934,REGI ,2020.0,2960624976.0,2020-04-02,20200402,20200402,2020-04-14,CAD,RV,1.0,,31984.02,20200404.0,CA10,2960624976.0,1,6 days,2020-04-20,0-15 days
8316,U001,0200759878,SA us,2020.0,1930719311.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,57833.46,20200330.0,NAH4,1930719311.0,1,3 days,2020-04-17,0-15 days
8317,U001,0200315290,KWI llc,2020.0,1930829765.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,23272.43,20200428.0,NAA8,1930829765.0,1,0 days,2020-05-13,0-15 days
8318,U001,0200739006,AL llc,2020.0,1930709842.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,21300.0,20200328.0,NAA8,1930709842.0,1,-2 days,2020-04-10,0-15 days
8319,U001,0200705089,JETR associates,2020.0,1930688970.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,12874.06,20200323.0,NAA8,1930688970.0,1,0 days,2020-04-07,0-15 days
8320,U001,0200769623,WAL-MAR in,2020.0,1930714235.0,2020-03-28,20200328,20200328,2020-04-12,USD,RV,1.0,,14630.55,20200328.0,NAH4,1930714235.0,1,-4 days,2020-04-08,0-15 days
8321,U001,0200779906,BOZZU trust,2020.0,1930616941.0,2020-03-07,20200306,20200307,2020-03-22,USD,RV,1.0,,95773.84,20200307.0,NAA8,1930616941.0,1,8 days,2020-03-30,0-15 days
8322,U001,0200707822,PUBLI trust,2020.0,1930741043.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,33104.97,20200403.0,NAA8,1930741043.0,1,2 days,2020-04-20,0-15 days
8323,U001,0200769623,WAL-MAR associates,2020.0,1930766856.0,2020-04-09,20200409,20200409,2020-04-24,USD,RV,1.0,,1898.9,20200409.0,NAH4,1930766856.0,1,-3 days,2020-04-21,0-15 days
8324,U001,0200769623,WAL-MAR llc,2020.0,1930584834.0,2020-03-02,20200229,20200302,2020-03-17,USD,RV,1.0,,47484.58,20200302.0,NAH4,1930584834.0,1,-4 days,2020-03-13,0-15 days
8325,U002,0200501669,WAL MA corporation,2020.0,1990571536.0,2020-03-11,20200309,20200311,2020-04-15,USD,RV,1.0,,17380.92,20200311.0,NAG2,1990571536.0,1,9 days,2020-04-24,0-15 days
8326,U001,0200769623,WAL-MAR in,2020.0,1930797527.0,2020-04-17,20200417,20200417,2020-05-02,USD,RV,1.0,,30.64,20200417.0,NAH4,1930797527.0,1,-3 days,2020-04-29,0-15 days
8327,U001,0200769623,WAL-MAR corp,2020.0,1930828531.0,2020-04-27,20200426,20200427,2020-05-12,USD,RV,1.0,,13942.5,20200427.0,NAH4,1930828531.0,1,-3 days,2020-05-09,0-15 days
8328,U001,0200769623,WAL-MAR foundation,2020.0,1930767620.0,2020-04-09,20200408,20200409,2020-04-24,USD,RV,1.0,,70966.35,20200409.0,NAH4,1930767620.0,1,-4 days,2020-04-20,0-15 days
8329,U001,200794332,COST systems,2020.0,1930686376.0,2020-03-24,20200323,20200324,2020-04-08,USD,RV,1.0,,14896.4,20200324.0,NAAX,1930686376.0,1,2 days,2020-04-10,0-15 days
8330,U001,0200772595,SAFEW us,2020.0,1930709617.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,2162.71,20200328.0,NAA8,1930709617.0,1,1 days,2020-04-13,0-15 days
8331,U001,0200769623,WAL-MAR us,2020.0,1930729709.0,2020-04-02,20200401,20200402,2020-04-17,USD,RV,1.0,,1991.84,20200402.0,NAH4,1930729709.0,1,-1 days,2020-04-16,0-15 days
8332,CA02,0140105847,GORDON F us,2020.0,2960629579.0,2020-04-23,20200423,20200423,2020-05-03,CAD,RV,1.0,,1426.8,20200423.0,CA10,2960629579.0,1,3 days,2020-05-06,0-15 days
8333,U001,0200769623,WAL-MAR us,2020.0,1930715818.0,2020-03-30,20200328,20200330,2020-04-14,USD,RV,1.0,,36242.77,20200330.0,NAH4,1930715818.0,1,-4 days,2020-04-10,0-15 days
8334,U001,0200761734,H E BUT foundation,2020.0,1930808339.0,2020-04-20,20200421,20200420,2020-05-05,USD,RV,1.0,,34699.36,20200420.0,NAA8,1930808339.0,1,0 days,2020-05-05,0-15 days
8335,U001,0200769623,WAL-MAR foundation,2020.0,1930764245.0,2020-04-08,20200408,20200408,2020-04-23,USD,RV,1.0,,47752.64,20200408.0,NAH4,1930764245.0,1,-3 days,2020-04-20,0-15 days
8336,U001,0200762301,C&S WH corporation,2020.0,1930755270.0,2020-04-07,20200406,20200407,2020-06-11,USD,RV,1.0,,12283.05,20200407.0,NAGD,1930755270.0,1,-1 days,2020-06-10,0-15 days
8337,U001,0100001196,DOLLAR systems,2020.0,1930777466.0,2020-04-13,20200412,20200413,2020-04-28,USD,RV,1.0,,22221.11,20200413.0,NAA8,1930777466.0,1,2 days,2020-04-30,0-15 days
8338,U001,0200762301,C&S WH associates,2020.0,1930796724.0,2020-04-18,20200418,20200418,2020-05-03,USD,RV,1.0,,4697.27,20200418.0,NAC6,1930796724.0,1,2 days,2020-05-05,0-15 days
8339,CA02,0140106231,PRATT corp,2020.0,2960618198.0,2020-03-05,20200305,20200305,2020-03-22,CAD,RV,1.0,,9998.05,20200312.0,CA10,2960618198.0,1,5 days,2020-03-27,0-15 days
8340,U001,0200726979,BJ'S  co,2020.0,1930828517.0,2020-04-27,20200426,20200427,2020-05-12,USD,RV,1.0,,142.89,20200427.0,NAA8,1930828517.0,1,2 days,2020-05-14,0-15 days
8341,U001,0200728270,HEI foundation,2020.0,1930727244.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,45445.46,20200401.0,NAA8,1930727244.0,1,-1 days,2020-04-15,0-15 days
8342,U001,0200418007,AM ,2020.0,1930577434.0,2020-03-04,20200302,20200304,2020-05-08,USD,RV,1.0,,65318.4,20200304.0,NAGD,1930577434.0,1,-36 days,2020-04-02,0-15 days
8343,U001,0200769623,WAL-MAR in,2020.0,1930693718.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,24703.42,20200325.0,NAH4,1930693718.0,1,-3 days,2020-04-06,0-15 days
8344,U001,0200279964,FSA  systems,2020.0,1930675745.0,2020-03-27,20200320,20200327,2020-04-11,USD,RV,1.0,,17564.93,20200327.0,NAA8,1930675745.0,1,2 days,2020-04-13,0-15 days
8345,U001,0200754118,ARMY trust,2020.0,1930861274.0,2020-05-06,20200506,20200506,2020-04-16,USD,RV,1.0,,31.44,20200401.0,NAM3,1930861274.0,1,20 days,2020-05-06,15-30 days
8346,U001,0200769623,WAL-MAR associates,2020.0,1930749614.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,15431.67,20200404.0,NAH4,1930749614.0,1,-2 days,2020-04-17,0-15 days
8347,U001,0200769623,WAL-MAR corp,2020.0,1930716699.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,776.58,20200329.0,NAH4,1930716699.0,1,-3 days,2020-04-10,0-15 days
8348,U001,0200759878,SA systems,2020.0,1930796642.0,2020-04-18,20200416,20200418,2020-05-03,USD,RV,1.0,,14775.24,20200418.0,NAH4,1930796642.0,1,1 days,2020-05-04,0-15 days
8349,U001,0200769623,WAL-MAR llc,2020.0,1930774248.0,2020-04-12,20200410,20200412,2020-04-27,USD,RV,1.0,,36343.27,20200412.0,NAH4,1930774248.0,1,-3 days,2020-04-24,0-15 days
8350,U001,0200707822,PUBLI llc,2020.0,1930684515.0,2020-03-23,20200322,20200323,2020-04-07,USD,RV,1.0,,114216.81,20200323.0,NAA8,1930684515.0,1,3 days,2020-04-10,0-15 days
8351,U001,0200707822,PUBLI corp,2020.0,1930782446.0,2020-04-16,20200414,20200416,2020-05-01,USD,RV,1.0,,163900.87,20200416.0,NAA8,1930782446.0,1,1 days,2020-05-02,0-15 days
8352,U001,0200769623,WAL-MAR ,2020.0,1930817873.0,2020-04-23,20200423,20200423,2020-05-08,USD,RV,1.0,,13110.2,20200423.0,NAH4,1930817873.0,1,-3 days,2020-05-05,0-15 days
8353,U001,0200769623,WAL-MAR foundation,2020.0,1930777104.0,2020-04-11,20200410,20200411,2020-04-26,USD,RV,1.0,,8885.57,20200411.0,NAH4,1930777104.0,1,-3 days,2020-04-23,0-15 days
8354,U001,0200230690,DECA llc,2020.0,1930856445.0,2020-05-04,20200504,20200504,2020-05-24,USD,RV,1.0,,139.32,20200501.0,NAM4,1930856445.0,1,-6 days,2020-05-18,0-15 days
8355,U001,200769623,WAL-MAR corporation,2020.0,1930876356.0,2020-05-08,20200507,20200508,2020-05-23,USD,RV,1.0,,3814.5,20200508.0,NAH4,1930876356.0,1,-4 days,2020-05-19,0-15 days
8356,U001,0200792293,UNIFIE llc,2020.0,1930727459.0,2020-03-31,20200401,20200331,2020-04-15,USD,RV,1.0,,23176.27,20200331.0,NAA8,1930727459.0,1,3 days,2020-04-18,0-15 days
8357,CA02,0140105785,SHOPPE llc,2020.0,2960630106.0,2020-04-20,20200420,20200420,2020-05-02,CAD,RV,1.0,,109466.26,20200422.0,CA10,2960630106.0,1,9 days,2020-05-11,0-15 days
8358,U001,0200777735,NASH  in,2020.0,1930782660.0,2020-04-13,20200414,20200413,2020-04-28,USD,RV,1.0,,39173.6,20200413.0,NAA8,1930782660.0,1,-1 days,2020-04-27,0-15 days
8359,U001,0200759878,SA llc,2020.0,1930624631.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,12668.17,20200309.0,NAH4,1930624631.0,1,7 days,2020-03-31,0-15 days
8360,U001,0200786288,FAMILY associates,2020.0,1930606779.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,14144.42,20200306.0,NAC6,1930606779.0,1,0 days,2020-03-21,0-15 days
8361,U001,200769623,WAL-MAR associates,2020.0,1930756697.0,2020-04-08,20200407,20200408,2020-04-23,USD,RV,1.0,,1898.9,20200408.0,NAH4,1930756697.0,1,-1 days,2020-04-22,0-15 days
8362,U001,0200769623,WAL-MAR associates,2020.0,1930846947.0,2020-05-02,20200501,20200502,2020-05-17,USD,RV,1.0,,661.11,20200502.0,NAH4,1930846947.0,1,7 days,2020-05-24,0-15 days
8363,U001,0200794332,COST foundation,2020.0,1930833641.0,2020-04-30,20200428,20200430,2020-05-15,USD,RV,1.0,,8793.09,20200430.0,NAAX,1930833641.0,1,-2 days,2020-05-13,0-15 days
8364,U001,0200739534,OK us,2020.0,1930617232.0,2020-03-06,20200306,20200306,2020-03-21,USD,RV,1.0,,94948.05,20200306.0,NAA8,1930617232.0,1,10 days,2020-03-31,0-15 days
8365,U001,0200769623,WAL-MAR corp,2020.0,1930726419.0,2020-03-31,20200331,20200331,2020-04-15,USD,RV,1.0,,47119.77,20200331.0,NAH4,1930726419.0,1,-4 days,2020-04-11,0-15 days
8366,U001,0200762301,C&S WH foundation,2020.0,1930674561.0,2020-03-20,20200320,20200320,2020-04-04,USD,RV,1.0,,69416.35,20200320.0,NAC6,1930674561.0,1,1 days,2020-04-05,0-15 days
8367,U001,200726979,BJ'S  us,2020.0,1930685176.0,2020-03-22,20200322,20200322,2020-04-06,USD,RV,1.0,,277.96,20200322.0,NAA8,1930685176.0,1,0 days,2020-04-06,0-15 days
8368,U001,0200705742,DOT ,2020.0,1930809330.0,2020-04-21,20200421,20200421,2020-05-06,USD,RV,1.0,,10423.94,20200421.0,NAA8,1930809330.0,1,0 days,2020-05-06,0-15 days
8369,U001,0200696090,UNITE corporation,2020.0,1930655653.0,2020-03-20,20200316,20200320,2020-04-04,USD,RV,1.0,,2581.43,20200320.0,NAA8,1930655653.0,1,3 days,2020-04-07,0-15 days
8370,U001,0200769623,WAL-MAR llc,2020.0,1930586289.0,2020-03-03,20200302,20200303,2020-03-18,USD,RV,1.0,,1799.96,20200303.0,NAH4,1930586289.0,1,-2 days,2020-03-16,0-15 days
8371,U001,0200736337,SYSCO F in,2020.0,1930592748.0,2020-03-04,20200302,20200304,2020-03-19,USD,RV,1.0,,4799.38,20200304.0,NAA8,1930592748.0,1,4 days,2020-03-23,0-15 days
8372,U001,0200769623,WAL-MAR foundation,2020.0,1930686595.0,2020-03-23,20200323,20200323,2020-04-07,USD,RV,1.0,,19429.21,20200323.0,NAH4,1930686595.0,1,-5 days,2020-04-02,0-15 days
8373,U001,0200749782,KROG corporation,2020.0,1930798163.0,2020-04-18,20200417,20200418,2020-05-03,USD,RV,1.0,,68333.08,20200418.0,NAA8,1930798163.0,1,2 days,2020-05-05,0-15 days
8374,U001,0100031704,DELHAIZE in,2020.0,1930802093.0,2020-04-19,20200420,20200419,2020-05-04,USD,RV,1.0,,97373.51,20200419.0,NAA8,1930802093.0,1,6 days,2020-05-10,0-15 days
8375,U001,0200769623,WAL-MAR ,2020.0,1930571448.0,2020-02-28,20200226,20200228,2020-03-14,USD,RV,1.0,,19168.18,20200228.0,NAH4,1930571448.0,1,-4 days,2020-03-10,0-15 days
8376,U001,0200735528,ASSOCIA trust,2020.0,1930844383.0,2020-05-01,20200430,20200501,2020-05-16,USD,RV,1.0,,58720.49,20200501.0,NAA8,1930844383.0,1,8 days,2020-05-24,0-15 days
8377,CA02,0140104423,METRO  in,2020.0,2960622333.0,2020-03-19,20200319,20200319,2020-03-31,CAD,RV,1.0,,145957.81,20200321.0,CA10,2960622333.0,1,3 days,2020-04-03,0-15 days
8378,U001,0200337148,COAS associates,2020.0,1930831047.0,2020-04-27,20200427,20200427,2020-05-12,USD,RV,1.0,,494.02,20200427.0,NAA8,1930831047.0,1,0 days,2020-05-12,0-15 days
8379,U001,0200762301,C&S WH co,2020.0,1930690681.0,2020-03-25,20200324,20200325,2020-04-09,USD,RV,1.0,,23708.9,20200325.0,NAC6,1930690681.0,1,0 days,2020-04-09,0-15 days
8380,U001,0200148860,DOLLA llc,2020.0,1930653369.0,2020-03-16,20200315,20200316,2020-03-31,USD,RV,1.0,,14113.11,20200316.0,NAA8,1930653369.0,1,-3 days,2020-03-28,0-15 days
